"Year","SY","Race","Year0"
2011,2105.6,"Durango",30
2011,2396.8,"Durango",30
2011,1892.8,"Durango",30
2011,2497.6,"Durango",30
2011,2755.2,"Mesoamerican",30
2011,952,"Nueva Granada",30
2011,2777.6,"Durango",30
2011,2777.6,"Durango",30
2011,2620.8,"Durango",30
2011,3534.72,"Durango",30
2011,2971.36,"Mesoamerican",30
2011,2719.36,"Nueva Granada",30
2011,2184,"Nueva Granada",30
2011,3524.64,"Durango",30
2011,2121.28,"Durango",30
2011,4166.4,"Durango",30
2011,4603.2,"Durango",30
2011,3875.2,"Durango",30
2011,3084.48,"Nueva Granada",30
2011,3682.56,"Durango",30
2011,3792.32,"Durango",30
2011,3258.08,"Nueva Granada",30
2011,3799.04,"Durango",30
2011,3149.44,"Mesoamerican",30
2011,3134.88,"Durango",30
2011,4012.96,"Durango",30
2011,4295.2,"Durango",30
2011,3536.96,"Mesoamerican",30
2011,2811.2,"Nueva Granada",30
2011,4370.24,"Durango",30
2011,4721.92,"Durango",30
2011,4276.16,"Durango",30
2011,1937.6,"Durango",30
2011,2192.96,"Mesoamerican",30
2011,1872.64,"Nueva Granada",30
2011,1814.4,"Nueva Granada",30
2011,2215.36,"Durango",30
2011,2023.84,"Durango",30
2011,2301.6,"Durango",30
2011,2553.6,"Durango",30
2011,1917.44,"Durango",30
2011,2033.92,"Nueva Granada",30
2011,1982.4,"Durango",30
2011,2574.88,"Durango",30
2011,2247.84,"Nueva Granada",30
2011,2272.48,"Durango",30
2011,2492,"Mesoamerican",30
2011,1826.72,"Durango",30
2011,2087.68,"Durango",30
2011,2266.88,"Durango",30
2011,2494.24,"Mesoamerican",30
2011,2242.24,"Nueva Granada",30
2011,2262.4,"Durango",30
2011,2344.16,"Durango",30
2011,2372.16,"Durango",30
2011,1099.84,"Durango",30
2011,1002.4,"Mesoamerican",30
2011,1084.16,"Nueva Granada",30
2011,743.68,"Nueva Granada",30
2011,1383.2,"Durango",30
2011,812,"Durango",30
2011,1145.76,"Durango",30
2011,2325.12,"Durango",30
2011,1519.84,"Durango",30
2011,1457.12,"Nueva Granada",30
2011,736.96,"Durango",30
2011,1384.32,"Durango",30
2011,2097.76,"Nueva Granada",30
2011,981.12,"Durango",30
2011,1275.68,"Mesoamerican",30
2011,1628.48,"Durango",30
2011,1920.8,"Durango",30
2011,1890.56,"Durango",30
2011,1246.56,"Mesoamerican",30
2011,1654.24,"Nueva Granada",30
2011,791.84,"Durango",30
2011,1375.36,"Durango",30
2011,1815.52,"Durango",30
2011,4399.36,"Durango",30
2011,4748.8,"Mesoamerican",30
2011,2633.12,"Nueva Granada",30
2011,2429.28,"Nueva Granada",30
2011,3867.36,"Durango",30
2011,2983.68,"Durango",30
2011,5377.12,"Durango",30
2011,4859.68,"Durango",30
2011,5223.68,"Durango",30
2011,2642.08,"Nueva Granada",30
2011,4177.6,"Durango",30
2011,4964.96,"Durango",30
2011,2741.76,"Nueva Granada",30
2011,3172.96,"Durango",30
2011,3709.44,"Mesoamerican",30
2011,4076.8,"Durango",30
2011,5468.96,"Durango",30
2011,4954.88,"Durango",30
2011,4208.96,"Mesoamerican",30
2011,3423.84,"Nueva Granada",30
2011,4672.64,"Durango",30
2011,5396.16,"Durango",30
2011,4651.36,"Durango",30
2011,2382.24,"Durango",30
2011,3316.32,"Mesoamerican",30
2011,2496.48,"Nueva Granada",30
2011,2760.8,"Nueva Granada",30
2011,2940,"Durango",30
2011,3300.64,"Durango",30
2011,2792.16,"Durango",30
2011,2740.64,"Durango",30
2011,3902.08,"Durango",30
2011,3083.36,"Nueva Granada",30
2011,3609.76,"Durango",30
2011,3926.72,"Durango",30
2011,3034.08,"Nueva Granada",30
2011,2674.56,"Durango",30
2011,3000.48,"Mesoamerican",30
2011,2685.76,"Durango",30
2011,3680.32,"Durango",30
2011,3272.64,"Durango",30
2011,2537.92,"Mesoamerican",30
2011,2707.04,"Nueva Granada",30
2011,2443.84,"Durango",30
2011,3547.04,"Durango",30
2011,3576.16,"Durango",30
2010,3230.08,"Mesoamerican",29
2010,2823.52,"Nueva Granada",29
2010,2478.56,"Nueva Granada",29
2010,2815.68,"Mesoamerican",29
2010,3260.32,"Durango",29
2010,3445.12,"Durango",29
2010,3585.12,"Durango",29
2010,2705.92,"Mesoamerican",29
2010,3703.84,"Durango",29
2010,3696,"Durango",29
2010,3799.04,"Durango",29
2010,2897.44,"Mesoamerican",29
2010,3297.28,"Durango",29
2010,2402.4,"Durango",29
2010,3186.4,"Durango",29
2010,2690.24,"Mesoamerican",29
2010,3880.8,"Durango",29
2010,2964.64,"Mesoamerican",29
2010,1422.4,"Mesoamerican",29
2010,873.6,"Nueva Granada",29
2010,596.96,"Nueva Granada",29
2010,1294.72,"Mesoamerican",29
2010,827.68,"Durango",29
2010,1164.8,"Durango",29
2010,1751.68,"Durango",29
2010,1132.32,"Mesoamerican",29
2010,1363.04,"Durango",29
2010,1230.88,"Durango",29
2010,1067.36,"Durango",29
2010,1466.08,"Mesoamerican",29
2010,1296.96,"Durango",29
2010,833.28,"Durango",29
2010,1270.08,"Durango",29
2010,1294.72,"Mesoamerican",29
2010,1340.64,"Durango",29
2010,1487.36,"Mesoamerican",29
2010,3579.52,"Mesoamerican",29
2010,2022.72,"Nueva Granada",29
2010,2474.08,"Nueva Granada",29
2010,3445.12,"Mesoamerican",29
2010,2730.56,"Durango",29
2010,3486.56,"Durango",29
2010,4874.24,"Durango",29
2010,3230.08,"Mesoamerican",29
2010,3688.16,"Durango",29
2010,4159.68,"Durango",29
2010,4105.92,"Durango",29
2010,2819.04,"Mesoamerican",29
2010,4011.84,"Durango",29
2010,3263.68,"Durango",29
2010,4538.24,"Durango",29
2010,3034.08,"Mesoamerican",29
2010,4335.52,"Durango",29
2010,3337.6,"Mesoamerican",29
2010,929.6,"Nueva Granada",29
2010,1534.4,"Mesoamerican",29
2010,1904,"Mesoamerican",29
2010,952,"Durango",29
2010,1411.2,"Durango",29
2010,1758.4,"Durango",29
2010,1008,"Mesoamerican",29
2010,1848,"Durango",29
2010,1792,"Durango",29
2010,2060.8,"Durango",29
2010,1948.8,"Mesoamerican",29
2010,1097.6,"Durango",29
2010,1612.8,"Durango",29
2010,1747.2,"Durango",29
2010,1915.2,"Mesoamerican",29
2010,1769.6,"Durango",29
2010,2038.4,"Mesoamerican",29
2010,3172.96,"Mesoamerican",29
2010,2545.76,"Nueva Granada",29
2010,2825.76,"Nueva Granada",29
2010,3020.64,"Mesoamerican",29
2010,2811.2,"Durango",29
2010,2908.64,"Durango",29
2010,2777.6,"Durango",29
2010,3203.2,"Mesoamerican",29
2010,3251.36,"Durango",29
2010,2774.24,"Durango",29
2010,3625.44,"Durango",29
2010,2612.96,"Mesoamerican",29
2010,3199.84,"Durango",29
2010,2792.16,"Durango",29
2010,3199.84,"Durango",29
2010,2512.16,"Mesoamerican",29
2010,3427.2,"Durango",29
2010,2441.6,"Mesoamerican",29
2010,3402.56,"Mesoamerican",29
2010,2838.08,"Nueva Granada",29
2010,2217.6,"Nueva Granada",29
2010,3043.04,"Mesoamerican",29
2010,2896.32,"Durango",29
2010,3181.92,"Durango",29
2010,3500,"Durango",29
2010,3248,"Mesoamerican",29
2010,3482.08,"Durango",29
2010,3992.8,"Durango",29
2010,3931.2,"Durango",29
2010,3335.36,"Mesoamerican",29
2010,3504.48,"Durango",29
2010,2856,"Durango",29
2010,3872.96,"Durango",29
2010,2952.32,"Mesoamerican",29
2010,3989.44,"Durango",29
2010,3268.16,"Mesoamerican",29
2010,3088.96,"Mesoamerican",29
2010,3498.88,"Nueva Granada",29
2010,3617.6,"Nueva Granada",29
2010,3880.8,"Mesoamerican",29
2010,1830.08,"Durango",29
2010,2703.68,"Durango",29
2010,3971.52,"Durango",29
2010,3580.64,"Mesoamerican",29
2010,3187.52,"Durango",29
2010,4000.64,"Durango",29
2010,3166.24,"Durango",29
2010,3760.96,"Mesoamerican",29
2010,3485.44,"Durango",29
2010,3198.72,"Durango",29
2010,3986.08,"Durango",29
2010,3596.32,"Mesoamerican",29
2010,3917.76,"Durango",29
2010,3969.28,"Mesoamerican",29
2010,1918.56,"Mesoamerican",29
2010,1867.04,"Nueva Granada",29
2010,1906.24,"Nueva Granada",29
2010,1601.6,"Mesoamerican",29
2010,1644.16,"Durango",29
2010,2051.84,"Durango",29
2010,2779.84,"Durango",29
2010,2036.16,"Mesoamerican",29
2010,1200.64,"Durango",29
2010,2512.16,"Durango",29
2010,1629.6,"Durango",29
2010,2220.96,"Mesoamerican",29
2010,2621.92,"Durango",29
2010,2645.44,"Durango",29
2010,3102.4,"Durango",29
2010,1823.36,"Mesoamerican",29
2010,2459.52,"Durango",29
2010,1874.88,"Mesoamerican",29
2010,4245.92,"Mesoamerican",29
2010,3020.64,"Nueva Granada",29
2010,2437.12,"Nueva Granada",29
2010,3612,"Mesoamerican",29
2010,2892.96,"Durango",29
2010,3659.04,"Durango",29
2010,4726.4,"Durango",29
2010,3666.88,"Mesoamerican",29
2010,3633.28,"Durango",29
2010,4018.56,"Durango",29
2010,2313.92,"Durango",29
2010,3483.2,"Mesoamerican",29
2010,3915.52,"Durango",29
2010,3318.56,"Durango",29
2010,4688.32,"Durango",29
2010,4012.96,"Mesoamerican",29
2010,4205.6,"Durango",29
2010,4070.08,"Mesoamerican",29
2010,3816.96,"Mesoamerican",29
2010,3100.16,"Nueva Granada",29
2010,2144.8,"Nueva Granada",29
2010,4925.76,"Mesoamerican",29
2010,3983.84,"Durango",29
2010,4579.68,"Durango",29
2010,5285.28,"Durango",29
2010,3680.32,"Mesoamerican",29
2010,4101.44,"Durango",29
2010,4726.4,"Durango",29
2010,4156.32,"Durango",29
2010,3149.44,"Mesoamerican",29
2010,3830.4,"Durango",29
2010,3671.36,"Durango",29
2010,4284,"Durango",29
2010,3409.28,"Mesoamerican",29
2010,5040,"Durango",29
2010,3403.68,"Mesoamerican",29
2009,3372.32,"Mesoamerican",28
2009,3754.24,"Durango",28
2009,4044.32,"Durango",28
2009,3855.04,"Mesoamerican",28
2009,4009.6,"Durango",28
2009,3729.6,"Durango",28
2009,4229.12,"Durango",28
2009,3825.92,"Mesoamerican",28
2009,2991.52,"Durango",28
2009,3973.76,"Durango",28
2009,3132.64,"Durango",28
2009,4197.76,"Durango",28
2009,2929.92,"Durango",28
2009,4413.92,"Mesoamerican",28
2009,4482.24,"Durango",28
2009,2891.84,"Mesoamerican",28
2009,4319.84,"Mesoamerican",28
2009,1833.44,"Mesoamerican",28
2009,2196.32,"Durango",28
2009,2093.28,"Durango",28
2009,2270.24,"Mesoamerican",28
2009,2103.36,"Durango",28
2009,2178.4,"Durango",28
2009,2912,"Durango",28
2009,2028.32,"Mesoamerican",28
2009,2105.6,"Durango",28
2009,2112.32,"Durango",28
2009,1877.12,"Durango",28
2009,2051.84,"Durango",28
2009,1672.16,"Durango",28
2009,1914.08,"Mesoamerican",28
2009,2226.56,"Durango",28
2009,1930.88,"Mesoamerican",28
2009,2309.44,"Mesoamerican",28
2009,3304,"Mesoamerican",28
2009,3875.2,"Durango",28
2009,3427.2,"Durango",28
2009,4547.2,"Mesoamerican",28
2009,3449.6,"Durango",28
2009,2452.8,"Durango",28
2009,4222.4,"Durango",28
2009,3584,"Mesoamerican",28
2009,1848,"Durango",28
2009,4110.4,"Durango",28
2009,2251.2,"Durango",28
2009,3348.8,"Durango",28
2009,3259.2,"Durango",28
2009,3707.2,"Mesoamerican",28
2009,3539.2,"Durango",28
2009,3494.4,"Mesoamerican",28
2009,3931.2,"Mesoamerican",28
2009,3087.84,"Mesoamerican",28
2009,3222.24,"Durango",28
2009,2881.76,"Durango",28
2009,3046.4,"Mesoamerican",28
2009,2836.96,"Durango",28
2009,3289.44,"Durango",28
2009,2948.96,"Durango",28
2009,2960.16,"Mesoamerican",28
2009,3647.84,"Durango",28
2009,2912,"Durango",28
2009,3228.96,"Durango",28
2009,3404.8,"Durango",28
2009,2657.76,"Durango",28
2009,3214.4,"Mesoamerican",28
2009,3352.16,"Durango",28
2009,2713.76,"Mesoamerican",28
2009,3311.84,"Mesoamerican",28
2009,2441.6,"Mesoamerican",28
2009,1993.6,"Durango",28
2009,2531.2,"Durango",28
2009,2699.2,"Mesoamerican",28
2009,2060.8,"Durango",28
2009,1814.4,"Durango",28
2009,2419.2,"Durango",28
2009,1500.8,"Mesoamerican",28
2009,2105.6,"Durango",28
2009,2385.6,"Durango",28
2009,1960,"Durango",28
2009,2744,"Durango",28
2009,2441.6,"Durango",28
2009,2856,"Mesoamerican",28
2009,2441.6,"Durango",28
2009,2553.6,"Mesoamerican",28
2009,3113.6,"Mesoamerican",28
2009,2788.8,"Mesoamerican",28
2009,3324.16,"Durango",28
2009,3240.16,"Durango",28
2009,3211.04,"Mesoamerican",28
2009,2946.72,"Durango",28
2009,2420.32,"Durango",28
2009,3525.76,"Durango",28
2009,2653.28,"Mesoamerican",28
2009,3207.68,"Durango",28
2009,3445.12,"Durango",28
2009,4173.12,"Durango",28
2009,3353.28,"Durango",28
2009,2722.72,"Durango",28
2009,2115.68,"Mesoamerican",28
2009,4323.2,"Durango",28
2009,2462.88,"Mesoamerican",28
2009,2605.12,"Mesoamerican",28
2009,2203.04,"Mesoamerican",28
2009,2120.16,"Durango",28
2009,2432.64,"Durango",28
2009,2838.08,"Mesoamerican",28
2009,2064.16,"Durango",28
2009,1621.76,"Durango",28
2009,2677.92,"Durango",28
2009,2758.56,"Mesoamerican",28
2009,2098.88,"Durango",28
2009,2861.6,"Durango",28
2009,2543.52,"Durango",28
2009,2588.32,"Durango",28
2009,1981.28,"Durango",28
2009,2652.16,"Mesoamerican",28
2009,2651.04,"Durango",28
2009,2237.76,"Mesoamerican",28
2009,2943.36,"Mesoamerican",28
2009,768.32,"Mesoamerican",28
2009,1235.36,"Durango",28
2009,1294.72,"Durango",28
2009,1310.4,"Mesoamerican",28
2009,654.08,"Durango",28
2009,534.24,"Durango",28
2009,1629.6,"Durango",28
2009,2311.68,"Mesoamerican",28
2009,1142.4,"Durango",28
2009,1281.28,"Durango",28
2009,1379.84,"Durango",28
2009,2212,"Durango",28
2009,1443.68,"Durango",28
2009,1496.32,"Mesoamerican",28
2009,930.72,"Durango",28
2009,2042.88,"Mesoamerican",28
2009,1182.72,"Mesoamerican",28
2009,4114.88,"Mesoamerican",28
2009,3749.76,"Durango",28
2009,3036.32,"Durango",28
2009,4430.72,"Mesoamerican",28
2009,2975.84,"Durango",28
2009,4624.48,"Durango",28
2009,4259.36,"Durango",28
2009,3542.56,"Mesoamerican",28
2009,4592,"Durango",28
2009,3828.16,"Durango",28
2009,4452,"Durango",28
2009,3048.64,"Durango",28
2009,3094.56,"Durango",28
2009,4437.44,"Mesoamerican",28
2009,3468.64,"Durango",28
2009,4077.92,"Mesoamerican",28
2009,3542.56,"Mesoamerican",28
2009,3355.52,"Mesoamerican",28
2009,4654.72,"Durango",28
2009,3973.76,"Durango",28
2009,4100.32,"Mesoamerican",28
2009,3921.12,"Durango",28
2009,2938.88,"Durango",28
2009,4920.16,"Durango",28
2009,3506.72,"Mesoamerican",28
2009,4430.72,"Durango",28
2009,4430.72,"Durango",28
2009,4612.16,"Durango",28
2009,4065.6,"Durango",28
2009,3722.88,"Durango",28
2009,3573.92,"Mesoamerican",28
2009,4036.48,"Durango",28
2009,2608.48,"Mesoamerican",28
2009,3830.4,"Mesoamerican",28
2008,3758.72,"Mesoamerican",27
2008,2338.56,"Nueva Granada",27
2008,1817.76,"Nueva Granada",27
2008,3665.76,"Durango",27
2008,3909.92,"Durango",27
2008,4000.64,"Durango",27
2008,3039.68,"Mesoamerican",27
2008,4109.28,"Durango",27
2008,4356.8,"Durango",27
2008,3207.68,"Mesoamerican",27
2008,3791.2,"Durango",27
2008,3589.6,"Durango",27
2008,3076.64,"Mesoamerican",27
2008,2749.6,"Nueva Granada",27
2008,3774.4,"Durango",27
2008,3535.84,"Durango",27
2008,3321.92,"Durango",27
2008,3627.68,"Durango",27
2008,2912,"Mesoamerican",27
2008,3992.8,"Durango",27
2008,3861.76,"Durango",27
2008,3207.68,"Mesoamerican",27
2008,2499.84,"Mesoamerican",27
2008,2345.28,"Nueva Granada",27
2008,2083.2,"Nueva Granada",27
2008,3111.36,"Durango",27
2008,3449.6,"Durango",27
2008,2937.76,"Durango",27
2008,2228.8,"Mesoamerican",27
2008,3535.84,"Durango",27
2008,3265.92,"Durango",27
2008,3215.52,"Mesoamerican",27
2008,3858.4,"Durango",27
2008,3330.88,"Durango",27
2008,2173.92,"Mesoamerican",27
2008,1999.2,"Nueva Granada",27
2008,3624.32,"Durango",27
2008,2998.24,"Durango",27
2008,2475.2,"Durango",27
2008,3399.2,"Durango",27
2008,2496.48,"Mesoamerican",27
2008,3204.32,"Durango",27
2008,3790.08,"Durango",27
2008,2189.6,"Mesoamerican",27
2008,3270.4,"Nueva Granada",27
2008,3427.2,"Nueva Granada",27
2008,3393.6,"Nueva Granada",27
2008,1926.4,"Mesoamerican",27
2008,1960,"Durango",27
2008,1456,"Durango",27
2008,1422.4,"Durango",27
2008,2284.8,"Mesoamerican",27
2008,2632,"Durango",27
2008,2396.8,"Durango",27
2008,1870.4,"Mesoamerican",27
2008,974.4,"Durango",27
2008,1926.4,"Durango",27
2008,1848,"Mesoamerican",27
2008,1512,"Durango",27
2008,1624,"Durango",27
2008,1859.2,"Durango",27
2008,2139.2,"Durango",27
2008,2598.4,"Mesoamerican",27
2008,1657.6,"Durango",27
2008,2475.2,"Durango",27
2008,2486.4,"Mesoamerican",27
2008,3606.4,"Nueva Granada",27
2008,3774.4,"Nueva Granada",27
2008,2329.6,"Nueva Granada",27
2008,2744,"Mesoamerican",27
2008,2385.6,"Nueva Granada",27
2008,3292.8,"Nueva Granada",27
2008,3640,"Durango",27
2008,2934.4,"Durango",27
2008,3404.8,"Durango",27
2008,2620.8,"Mesoamerican",27
2008,3740.8,"Durango",27
2008,4076.8,"Durango",27
2008,2688,"Mesoamerican",27
2008,3684.8,"Durango",27
2008,3393.6,"Durango",27
2008,2654.4,"Mesoamerican",27
2008,2273.6,"Nueva Granada",27
2008,3987.2,"Durango",27
2008,3808,"Durango",27
2008,3606.4,"Durango",27
2008,2956.8,"Durango",27
2008,3203.2,"Mesoamerican",27
2008,3046.4,"Durango",27
2008,2900.8,"Durango",27
2008,2990.4,"Mesoamerican",27
2008,2492,"Mesoamerican",27
2008,2060.8,"Durango",27
2008,2755.2,"Durango",27
2008,2184,"Durango",27
2008,2475.2,"Mesoamerican",27
2008,2632,"Durango",27
2008,2844.8,"Durango",27
2008,2727.2,"Mesoamerican",27
2008,2598.4,"Durango",27
2008,2531.2,"Durango",27
2008,2836.96,"Mesoamerican",27
2008,2284.8,"Durango",27
2008,2452.8,"Durango",27
2008,2811.2,"Durango",27
2008,2620.8,"Durango",27
2008,2430.4,"Mesoamerican",27
2008,2889.6,"Durango",27
2008,2833.6,"Durango",27
2008,2475.2,"Mesoamerican",27
2008,3151.68,"Mesoamerican",27
2008,2573.76,"Nueva Granada",27
2008,1884.96,"Nueva Granada",27
2008,3018.4,"Durango",27
2008,2646.56,"Durango",27
2008,3162.88,"Durango",27
2008,2671.2,"Mesoamerican",27
2008,3792.32,"Durango",27
2008,2479.68,"Durango",27
2008,3105.76,"Mesoamerican",27
2008,2755.2,"Durango",27
2008,2770.88,"Durango",27
2008,3312.96,"Mesoamerican",27
2008,2138.08,"Nueva Granada",27
2008,2710.4,"Durango",27
2008,3161.76,"Durango",27
2008,3068.8,"Durango",27
2008,2084.32,"Durango",27
2008,3085.6,"Mesoamerican",27
2008,2947.84,"Durango",27
2008,3169.6,"Durango",27
2008,3011.68,"Mesoamerican",27
2008,1943.2,"Mesoamerican",27
2008,2200.8,"Nueva Granada",27
2008,2381.12,"Nueva Granada",27
2008,2324,"Durango",27
2008,1739.36,"Durango",27
2008,1282.4,"Durango",27
2008,2811.2,"Mesoamerican",27
2008,1769.6,"Durango",27
2008,1580.32,"Durango",27
2008,2903.04,"Mesoamerican",27
2008,1839.04,"Durango",27
2008,2038.4,"Durango",27
2008,2736.16,"Mesoamerican",27
2008,2720.48,"Nueva Granada",27
2008,2335.2,"Durango",27
2008,2228.8,"Durango",27
2008,3074.4,"Durango",27
2008,1457.12,"Durango",27
2008,2817.92,"Mesoamerican",27
2008,2536.8,"Durango",27
2008,1981.28,"Durango",27
2008,2698.08,"Mesoamerican",27
2008,1864.8,"Mesoamerican",27
2008,2085.44,"Nueva Granada",27
2008,2476.32,"Durango",27
2008,1872.64,"Durango",27
2008,1289.12,"Durango",27
2008,1832.32,"Mesoamerican",27
2008,1607.2,"Durango",27
2008,2770.88,"Durango",27
2008,2384.48,"Mesoamerican",27
2008,1538.88,"Durango",27
2008,2309.44,"Durango",27
2008,2072,"Mesoamerican",27
2008,2065.28,"Nueva Granada",27
2008,1792,"Durango",27
2008,2041.76,"Durango",27
2008,2262.4,"Durango",27
2008,1618.4,"Durango",27
2008,2140.32,"Mesoamerican",27
2008,2152.64,"Durango",27
2008,1809.92,"Durango",27
2008,2111.2,"Mesoamerican",27
2008,3383.52,"Mesoamerican",27
2008,2572.64,"Nueva Granada",27
2008,5068,"Durango",27
2008,4164.16,"Durango",27
2008,4214.56,"Durango",27
2008,4441.92,"Mesoamerican",27
2008,5264,"Durango",27
2008,5210.24,"Durango",27
2008,4206.72,"Mesoamerican",27
2008,4662.56,"Durango",27
2008,3943.52,"Durango",27
2008,4355.68,"Mesoamerican",27
2008,1237.6,"Nueva Granada",27
2008,4671.52,"Durango",27
2008,5560.8,"Durango",27
2008,4375.84,"Durango",27
2008,4728.64,"Durango",27
2008,3900.96,"Mesoamerican",27
2008,4324.32,"Durango",27
2008,5158.72,"Durango",27
2008,3999.52,"Mesoamerican",27
2008,2674.56,"Mesoamerican",27
2008,3012.8,"Nueva Granada",27
2008,3697.12,"Durango",27
2008,3907.68,"Durango",27
2008,4088,"Durango",27
2008,1448.16,"Mesoamerican",27
2008,4045.44,"Durango",27
2008,3281.6,"Durango",27
2008,3466.4,"Mesoamerican",27
2008,4564,"Durango",27
2008,3175.2,"Durango",27
2008,2826.88,"Mesoamerican",27
2008,3348.8,"Nueva Granada",27
2008,4146.24,"Durango",27
2008,4967.2,"Durango",27
2008,3895.36,"Durango",27
2008,3916.64,"Durango",27
2008,2608.48,"Mesoamerican",27
2008,3746.4,"Durango",27
2008,4177.6,"Durango",27
2008,2940,"Mesoamerican",27
2007,2583.84,"Mesoamerican",26
2007,1927.52,"Durango",26
2007,1657.6,"Durango",26
2007,2759.68,"Durango",26
2007,2281.44,"Durango",26
2007,2355.36,"Durango",26
2007,2618.56,"Durango",26
2007,2020.48,"Durango",26
2007,2353.12,"Mesoamerican",26
2007,1873.76,"Durango",26
2007,2531.2,"Mesoamerican",26
2007,2366.56,"Durango",26
2007,2349.76,"Durango",26
2007,2430.4,"Durango",26
2007,1729.28,"Nueva Granada",26
2007,1722.23830837005,"Mesoamerican",26
2007,1427.34798237885,"Nueva Granada",26
2007,1799.84,"Nueva Granada",26
2007,1913.87672246696,"Durango",26
2007,1720.17864317181,"Durango",26
2007,1787.34163876652,"Durango",26
2007,2224.95959894273,"Durango",26
2007,2003.78558590308,"Durango",26
2007,2106.23154185022,"Durango",26
2007,2026.97920704845,"Durango",26
2007,1650.06047577093,"Mesoamerican",26
2007,1389.46805286344,"Durango",26
2007,2013.27795594714,"Mesoamerican",26
2007,1767.99869603524,"Durango",26
2007,1957.66699559471,"Durango",26
2007,1803.72940969163,"Durango",26
2007,1421.9856,"Nueva Granada",26
2007,2038.5568,"Mesoamerican",26
2007,1315.0592,"Nueva Granada",26
2007,878.2144,"Nueva Granada",26
2007,2591.4336,"Durango",26
2007,2595.9808,"Durango",26
2007,2432.1696,"Durango",26
2007,2793.9184,"Durango",26
2007,2288.832,"Durango",26
2007,2357.0848,"Durango",26
2007,2709.7392,"Durango",26
2007,2527.728,"Mesoamerican",26
2007,2159.1472,"Durango",26
2007,2027.1888,"Mesoamerican",26
2007,2211.4736,"Durango",26
2007,2425.3376,"Durango",26
2007,2568.6752,"Durango",26
2007,2139.2,"Nueva Granada",26
2007,2956.8,"Mesoamerican",26
2007,2105.6,"Nueva Granada",26
2007,3024,"Nueva Granada",26
2007,1702.4,"Durango",26
2007,2441.6,"Durango",26
2007,2184,"Durango",26
2007,2475.2,"Durango",26
2007,1243.2,"Durango",26
2007,1747.2,"Durango",26
2007,2273.6,"Durango",26
2007,2844.8,"Mesoamerican",26
2007,2441.6,"Durango",26
2007,3304,"Mesoamerican",26
2007,1892.8,"Durango",26
2007,2598.4,"Durango",26
2007,2609.6,"Durango",26
2007,1680,"Nueva Granada",26
2007,1601.6,"Nueva Granada",26
2007,1915.2,"Nueva Granada",26
2007,2116.8,"Nueva Granada",26
2007,3584,"Mesoamerican",26
2007,1881.6,"Nueva Granada",26
2007,1836.8,"Nueva Granada",26
2007,3449.6,"Durango",26
2007,3382.4,"Durango",26
2007,3561.6,"Durango",26
2007,3628.8,"Durango",26
2007,4670.4,"Durango",26
2007,3696,"Durango",26
2007,3080,"Durango",26
2007,3729.6,"Mesoamerican",26
2007,3662.4,"Durango",26
2007,3136,"Mesoamerican",26
2007,3662.4,"Durango",26
