"Year","Y0","Heritability","Race"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.6464078,"Durango"
1998,15,0.5261803,"Durango"
1998,15,0.5179004,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.3285431,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.2863821,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.1065243,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.03574248,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.7607666,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.4995219,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.6161461,"Durango"
1998,15,0.3464036,"Durango"
1998,15,0.6054017,"Durango"
1998,15,0.8001144,"Durango"
1998,15,NA,"Durango"
1998,15,0.1073025,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.3564647,"Durango"
1998,15,NA,"Durango"
1998,15,0.09634026,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.4280344,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,NA,"Durango"
1998,15,0.02691328,"Durango"
1998,15,NA,"Durango"
1998,15,0.5430343,"Durango"
1998,15,NA,"Mesoamerican"
1998,15,0.6622333,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.03846132,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.5429809,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.5474187,"Mesoamerican"
1998,15,0.6570107,"Mesoamerican"
1998,15,0,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.04648346,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.4476217,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.4889977,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.7054937,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0,"Mesoamerican"
1998,15,0.5300375,"Mesoamerican"
1998,15,0.03212823,"Mesoamerican"
1998,15,0.6377242,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.2496042,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.3537782,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,2.19e-15,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.7373551,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.1557946,"Mesoamerican"
1998,15,NA,"Mesoamerican"
1998,15,0.2421471,"Mesoamerican"
1998,15,NA,"Nueva Granada"
1998,15,0.7222704,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.03016642,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.328715,"Nueva Granada"
1998,15,0.6201439,"Nueva Granada"
1998,15,0.4976471,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.7196622,"Nueva Granada"
1998,15,6.19e-15,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.5539953,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.125561,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.6627875,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0,"Nueva Granada"
1998,15,0.2777293,"Nueva Granada"
1998,15,0.4216638,"Nueva Granada"
1998,15,0.5274355,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,8.2e-18,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.1441078,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.255889,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.07294509,"Nueva Granada"
1998,15,NA,"Nueva Granada"
1998,15,0.1619953,"Nueva Granada"
1999,16,0.04755783,"Durango"
1999,16,0.4047121,"Durango"
1999,16,NA,"Durango"
1999,16,0.2366952,"Durango"
1999,16,NA,"Durango"
1999,16,0.2847609,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.5319689,"Durango"
1999,16,0.355917,"Durango"
1999,16,0.4150996,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.3397638,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.2700109,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.08322177,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.7578813,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.5918414,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,3.02e-10,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.2519903,"Durango"
1999,16,0.2777687,"Durango"
1999,16,0.2497866,"Durango"
1999,16,0.787477,"Durango"
1999,16,NA,"Durango"
1999,16,0.0736239,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.2716023,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.6453794,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,NA,"Durango"
1999,16,0.06384259,"Durango"
1999,16,NA,"Durango"
1999,16,0.8013711,"Durango"
1999,16,0,"Mesoamerican"
1999,16,0.6622333,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.06572395,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.6203677,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.5943522,"Mesoamerican"
1999,16,0.7764689,"Mesoamerican"
1999,16,0,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,4.31e-10,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.5712836,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.378652,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.597216,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.3730905,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.6232112,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.6857856,"Mesoamerican"
1999,16,0.6906374,"Mesoamerican"
1999,16,0.4651396,"Mesoamerican"
1999,16,0.4723495,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.1549333,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.2789644,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.3681156,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.1184419,"Mesoamerican"
1999,16,NA,"Mesoamerican"
1999,16,0.8586971,"Mesoamerican"
1999,16,NA,"Nueva Granada"
1999,16,0.7222704,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,2.85e-09,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.04181221,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.4203262,"Nueva Granada"
1999,16,0.5286198,"Nueva Granada"
1999,16,0.1967217,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.5395039,"Nueva Granada"
1999,16,0.03323209,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.5539953,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.2975311,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.6153094,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.03243649,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0,"Nueva Granada"
1999,16,0.7645691,"Nueva Granada"
1999,16,0.5554162,"Nueva Granada"
1999,16,0.4718153,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.1826202,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.1538095,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.05571155,"Nueva Granada"
1999,16,NA,"Nueva Granada"
1999,16,0.4603297,"Nueva Granada"
2000,17,0.04755783,"Durango"
2000,17,0.2488022,"Durango"
2000,17,NA,"Durango"
2000,17,0.2110104,"Durango"
2000,17,NA,"Durango"
2000,17,0.4022226,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.4820674,"Durango"
2000,17,0.1640726,"Durango"
2000,17,0.1862191,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.3397638,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.2700109,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.1610384,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.8332582,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.6956029,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.2465023,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.2519903,"Durango"
2000,17,0.2777687,"Durango"
2000,17,1.11e-15,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.08713197,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.2258871,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.7019607,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,NA,"Durango"
2000,17,0.4411528,"Durango"
2000,17,NA,"Durango"
2000,17,0.912608,"Durango"
2000,17,0,"Mesoamerican"
2000,17,0.6352966,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.6969904,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.5501681,"Mesoamerican"
2000,17,0.696527,"Mesoamerican"
2000,17,0,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,4.31e-10,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.5712836,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.4046345,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.5170195,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.1924009,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.6857856,"Mesoamerican"
2000,17,0.6906374,"Mesoamerican"
2000,17,0.1469848,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.2389072,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.2411024,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.2440058,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.4611468,"Mesoamerican"
2000,17,NA,"Mesoamerican"
2000,17,0.7977688,"Mesoamerican"
2000,17,NA,"Nueva Granada"
2000,17,0.4313873,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.3912574,"Nueva Granada"
2000,17,0.6747106,"Nueva Granada"
2000,17,0.02977122,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.5395039,"Nueva Granada"
2000,17,0.1681687,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.8453621,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.188486,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.02382285,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0,"Nueva Granada"
2000,17,0.7645691,"Nueva Granada"
2000,17,0.4872689,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.06510227,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.6135141,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.7438009,"Nueva Granada"
2000,17,NA,"Nueva Granada"
2000,17,0.9999738,"Nueva Granada"
2001,18,0.04755783,"Durango"
2001,18,NA,"Durango"
2001,18,0.8615661,"Durango"
2001,18,0.229326,"Durango"
2001,18,NA,"Durango"
2001,18,0.3535767,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.3636981,"Durango"
2001,18,0.2989761,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.3228805,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.2464762,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.7195708,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.8602873,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.6106386,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.2465023,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.4786445,"Durango"
2001,18,0.03619424,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.08713197,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.1686925,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.7665377,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,NA,"Durango"
2001,18,0.835341,"Durango"
2001,18,NA,"Durango"
2001,18,0.6046247,"Durango"
2001,18,0,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0,"Mesoamerican"
2001,18,0.004848351,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.8255876,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.4968234,"Mesoamerican"
2001,18,0.4418359,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.4268116,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.4309503,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.6832911,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.01066544,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.1924009,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.463314,"Mesoamerican"
2001,18,0.4960489,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.2389072,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.2547556,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.05251968,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.640809,"Mesoamerican"
2001,18,NA,"Mesoamerican"
2001,18,0.3010927,"Mesoamerican"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.6812726,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.511388,"Nueva Granada"
2001,18,0.3905049,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.3800045,"Nueva Granada"
2001,18,0.2467242,"Nueva Granada"
2001,18,NA,"Nueva Granada"
2001,18,0.987429,"Nueva Granada"
