Site,Race,Latitude,Longitude,Year,Heritability
KSMA,Mesoamerican,39.21192,-96.589243,2011,NA
KSTR,Mesoamerican,38.47032,-101.77941,2011,NA
MBBR,Mesoamerican,49.86689,-99.973147,2011,NA
MBMO,Mesoamerican,49.18491,-98.078299,2011,NA
MIEN,Mesoamerican,43.3541,-85.1791,2011,NA
MIS2,Mesoamerican,43.39521,-83.68696,2011,NA
MISA,Mesoamerican,43.39521,-83.686963,2011,0.3505747
MNBE,Mesoamerican,45.38951,-93.885754,2011,NA
MNCR,Mesoamerican,47.80604,-96.60909,2011,NA
MNLA,Mesoamerican,44.23915,-95.308206,2011,NA
MNMO,Mesoamerican,45.60179,-95.901515,2011,NA
MNPE,Mesoamerican,46.89022,-95.075698,2011,NA
MNPR,Mesoamerican,46.66384,-95.533428,2011,NA
MOCL,Mesoamerican,36.487915,-89.96273,2011,NA
MOCO,Mesoamerican,38.943,-92.319914,2011,NA
MOPO,Mesoamerican,36.395653,-89.609206,2011,NA
MTHU,Mesoamerican,45.92061,-108.241794,2011,NA
MTSI,Mesoamerican,47.72635,-104.150097,2011,5.88E-09
NDAR,Mesoamerican,47.10414,-97.218143,2011,NA
NDCA,Mesoamerican,47.50822,-99.120669,2011,NA
NDER,Mesoamerican,47.11533,-97.387892,2011,NA
NDFA,Mesoamerican,46.8994,-96.811921,2011,0.3496654
NDHA,Mesoamerican,47.6331,-97.460334,2011,NA
NDPR,Mesoamerican,46.99889,-97.113918,2011,NA
NEMI,Mesoamerican,41.94062,-103.821274,2011,NA
NENP,Mesoamerican,41.08757,-100.778668,2011,NA
NES2,Mesoamerican,41.89178,-103.678862,2011,NA
NESB,Mesoamerican,41.94255,-103.814399,2011,0
NMFA,Mesoamerican,36.68915,-108.307665,2011,NA
NYFR,Mesoamerican,42.52198,-76.330525,2011,0.5402671
ONEL,Mesoamerican,43.6419,-80.401772,2011,0.09005431
ONEX,Mesoamerican,43.31734,-81.506848,2011,NA
ONGU,Mesoamerican,43.54903,-80.213818,2011,NA
ONHA,Mesoamerican,42.02955,-82.900968,2011,NA
PRIS,Mesoamerican,18.46457,-67.052045,2011,1.10E-09
SKOU,Mesoamerican,51.47894,-107.050903,2011,NA
SKSA,Mesoamerican,52.13359,-106.609455,2011,NA
TXCS,Mesoamerican,30.540641,-96.427962,2011,NA
TXLU,Mesoamerican,33.6915,-101.826086,2011,NA
TXMU,Mesoamerican,33.45195,-99.614823,2011,NA
TXVE,Mesoamerican,34.080061,-99.368349,2011,NA
WAOT,Mesoamerican,46.79111,-119.033087,2011,0.3559383
WARO,Mesoamerican,46.29334,-119.734117,2011,NA
WAVA,Mesoamerican,45.67664,-122.649114,2011,NA
WYLI,Mesoamerican,42.13224,-104.394135,2011,NA
WYPO,Mesoamerican,44.77592,-108.758948,2011,0.7916766
WYRI,Mesoamerican,43.0281,-108.426538,2011,NA
WYTO,Mesoamerican,42.0815,-104.219912,2011,NA
ABBI,Nueva Granada,49.869621,-111.377099,2011,NA
ABBR,Nueva Granada,50.549506,-111.852109,2011,NA
ABLE,Nueva Granada,49.69886,-112.763594,2011,0.5068682
ABVA,Nueva Granada,50.052864,-112.126564,2011,NA
AZBO,Nueva Granada,32.451195,-109.958609,2011,NA
AZHE,Nueva Granada,31.43833,-110.108139,2011,NA
AZKS,Nueva Granada,32.12751,-109.752162,2011,NA
AZSA,Nueva Granada,32.81499,-109.680619,2011,NA
CACH,Nueva Granada,39.6903,-121.823782,2011,NA
CACO,Nueva Granada,39.2,-122.02,2011,NA
CAD2,Nueva Granada,38.53505,-121.783175,2011,NA
CADV,Nueva Granada,38.53782,-121.756973,2011,NA
CAIR,Nueva Granada,33.6884,-117.722118,2011,NA
CAOR,Nueva Granada,39.62961,-122.005533,2011,NA
CARI,Nueva Granada,33.96833,-117.339196,2011,NA
COFC,Nueva Granada,40.65167,-104.999168,2011,0.6710553
COFR,Nueva Granada,39.17892,-108.700073,2011,NA
IDKI,Nueva Granada,42.55103,-114.340004,2011,0.6844844
IDNA,Nueva Granada,43.664948,-116.520451,2011,NA
IDP2,Nueva Granada,43.80256,-116.944202,2011,NA
IDPA,Nueva Granada,43.66495,-116.520451,2011,NA
IDTF,Nueva Granada,42.6065,-114.504587,2011,NA
KSCO,Nueva Granada,39.387209,-101.068435,2011,NA
KSMA,Nueva Granada,39.21192,-96.589243,2011,NA
KSTR,Nueva Granada,38.47032,-101.77941,2011,NA
MBBR,Nueva Granada,49.86689,-99.973147,2011,NA
MBMO,Nueva Granada,49.18491,-98.078299,2011,NA
MIEN,Nueva Granada,43.3541,-85.1791,2011,0.917211
MIS2,Nueva Granada,43.39521,-83.68696,2011,NA
MISA,Nueva Granada,43.39521,-83.686963,2011,NA
MNBE,Nueva Granada,45.38951,-93.885754,2011,NA
MNCR,Nueva Granada,47.80604,-96.60909,2011,NA
MNLA,Nueva Granada,44.23915,-95.308206,2011,NA
MNMO,Nueva Granada,45.60179,-95.901515,2011,NA
MNPE,Nueva Granada,46.89022,-95.075698,2011,NA
MNPR,Nueva Granada,46.66384,-95.533428,2011,NA
MOCL,Nueva Granada,36.487915,-89.96273,2011,NA
MOCO,Nueva Granada,38.943,-92.319914,2011,NA
MOPO,Nueva Granada,36.395653,-89.609206,2011,NA
MTHU,Nueva Granada,45.92061,-108.241794,2011,NA
MTSI,Nueva Granada,47.72635,-104.150097,2011,0.9245449
NDAR,Nueva Granada,47.10414,-97.218143,2011,NA
NDCA,Nueva Granada,47.50822,-99.120669,2011,NA
NDER,Nueva Granada,47.11533,-97.387892,2011,NA
NDFA,Nueva Granada,46.8994,-96.811921,2011,0.6710432
NDHA,Nueva Granada,47.6331,-97.460334,2011,NA
NDPR,Nueva Granada,46.99889,-97.113918,2011,NA
NEMI,Nueva Granada,41.94062,-103.821274,2011,NA
NENP,Nueva Granada,41.08757,-100.778668,2011,NA
NES2,Nueva Granada,41.89178,-103.678862,2011,NA
NESB,Nueva Granada,41.94255,-103.814399,2011,0.8491831
NMFA,Nueva Granada,36.68915,-108.307665,2011,NA
NYFR,Nueva Granada,42.52198,-76.330525,2011,1.87E-08
ONEL,Nueva Granada,43.6419,-80.401772,2011,0
ONEX,Nueva Granada,43.31734,-81.506848,2011,NA
ONGU,Nueva Granada,43.54903,-80.213818,2011,NA
ONHA,Nueva Granada,42.02955,-82.900968,2011,NA
PRIS,Nueva Granada,18.46457,-67.052045,2011,NA
SKOU,Nueva Granada,51.47894,-107.050903,2011,NA
SKSA,Nueva Granada,52.13359,-106.609455,2011,NA
TXCS,Nueva Granada,30.540641,-96.427962,2011,NA
TXLU,Nueva Granada,33.6915,-101.826086,2011,NA
TXMU,Nueva Granada,33.45195,-99.614823,2011,NA
TXVE,Nueva Granada,34.080061,-99.368349,2011,NA
WAOT,Nueva Granada,46.79111,-119.033087,2011,0.3120892
WARO,Nueva Granada,46.29334,-119.734117,2011,NA
WAVA,Nueva Granada,45.67664,-122.649114,2011,NA
WYLI,Nueva Granada,42.13224,-104.394135,2011,NA
WYPO,Nueva Granada,44.77592,-108.758948,2011,0.6370169
WYRI,Nueva Granada,43.0281,-108.426538,2011,NA
WYTO,Nueva Granada,42.0815,-104.219912,2011,NA
ABBI,Durango,49.869621,-111.377099,2012,NA
ABBR,Durango,50.549506,-111.852109,2012,NA
ABLE,Durango,49.69886,-112.763594,2012,0.8769696
ABVA,Durango,50.052864,-112.126564,2012,NA
AZBO,Durango,32.451195,-109.958609,2012,NA
AZHE,Durango,31.43833,-110.108139,2012,NA
AZKS,Durango,32.12751,-109.752162,2012,NA
AZSA,Durango,32.81499,-109.680619,2012,NA
CACH,Durango,39.6903,-121.823782,2012,NA
CACO,Durango,39.2,-122.02,2012,NA
CAD2,Durango,38.53505,-121.783175,2012,NA
CADV,Durango,38.53782,-121.756973,2012,NA
CAIR,Durango,33.6884,-117.722118,2012,NA
CAOR,Durango,39.62961,-122.005533,2012,NA
CARI,Durango,33.96833,-117.339196,2012,NA
COFC,Durango,40.65167,-104.999168,2012,0.2320287
COFR,Durango,39.17892,-108.700073,2012,NA
IDKI,Durango,42.55103,-114.340004,2012,0.4885498
IDNA,Durango,43.664948,-116.520451,2012,NA
IDP2,Durango,43.80256,-116.944202,2012,NA
IDPA,Durango,43.66495,-116.520451,2012,NA
IDTF,Durango,42.6065,-114.504587,2012,NA
KSCO,Durango,39.387209,-101.068435,2012,NA
KSMA,Durango,39.21192,-96.589243,2012,NA
KSTR,Durango,38.47032,-101.77941,2012,NA
MBBR,Durango,49.86689,-99.973147,2012,NA
MBMO,Durango,49.18491,-98.078299,2012,NA
MIEN,Durango,43.3541,-85.1791,2012,NA
MIS2,Durango,43.39521,-83.68696,2012,NA
MISA,Durango,43.39521,-83.686963,2012,0.007963597
MNBE,Durango,45.38951,-93.885754,2012,NA
MNCR,Durango,47.80604,-96.60909,2012,NA
MNLA,Durango,44.23915,-95.308206,2012,NA
MNMO,Durango,45.60179,-95.901515,2012,NA
MNPE,Durango,46.89022,-95.075698,2012,NA
MNPR,Durango,46.66384,-95.533428,2012,NA
MOCL,Durango,36.487915,-89.96273,2012,NA
MOCO,Durango,38.943,-92.319914,2012,NA
MOPO,Durango,36.395653,-89.609206,2012,NA
MTHU,Durango,45.92061,-108.241794,2012,NA
MTSI,Durango,47.72635,-104.150097,2012,0.3104529
NDAR,Durango,47.10414,-97.218143,2012,NA
NDCA,Durango,47.50822,-99.120669,2012,NA
NDER,Durango,47.11533,-97.387892,2012,NA
NDFA,Durango,46.8994,-96.811921,2012,0.08369978
NDHA,Durango,47.6331,-97.460334,2012,NA
NDPR,Durango,46.99889,-97.113918,2012,NA
NEMI,Durango,41.94062,-103.821274,2012,NA
NENP,Durango,41.08757,-100.778668,2012,NA
NES2,Durango,41.89178,-103.678862,2012,NA
NESB,Durango,41.94255,-103.814399,2012,0.7397368
NMFA,Durango,36.68915,-108.307665,2012,NA
NYFR,Durango,42.52198,-76.330525,2012,0.4203676
ONEL,Durango,43.6419,-80.401772,2012,0.5047412
ONEX,Durango,43.31734,-81.506848,2012,NA
ONGU,Durango,43.54903,-80.213818,2012,NA
ONHA,Durango,42.02955,-82.900968,2012,NA
PRIS,Durango,18.46457,-67.052045,2012,0.7909435
SKOU,Durango,51.47894,-107.050903,2012,NA
SKSA,Durango,52.13359,-106.609455,2012,NA
TXCS,Durango,30.540641,-96.427962,2012,NA
TXLU,Durango,33.6915,-101.826086,2012,NA
TXMU,Durango,33.45195,-99.614823,2012,NA
TXVE,Durango,34.080061,-99.368349,2012,NA
WAOT,Durango,46.79111,-119.033087,2012,0.6080379
WARO,Durango,46.29334,-119.734117,2012,NA
WAVA,Durango,45.67664,-122.649114,2012,NA
WYLI,Durango,42.13224,-104.394135,2012,NA
WYPO,Durango,44.77592,-108.758948,2012,0.4058555
WYRI,Durango,43.0281,-108.426538,2012,NA
WYTO,Durango,42.0815,-104.219912,2012,NA
ABBI,Mesoamerican,49.869621,-111.377099,2012,NA
ABBR,Mesoamerican,50.549506,-111.852109,2012,NA
ABLE,Mesoamerican,49.69886,-112.763594,2012,0.1808991
ABVA,Mesoamerican,50.052864,-112.126564,2012,NA
AZBO,Mesoamerican,32.451195,-109.958609,2012,NA
AZHE,Mesoamerican,31.43833,-110.108139,2012,NA
AZKS,Mesoamerican,32.12751,-109.752162,2012,NA
AZSA,Mesoamerican,32.81499,-109.680619,2012,NA
CACH,Mesoamerican,39.6903,-121.823782,2012,NA
CACO,Mesoamerican,39.2,-122.02,2012,NA
CAD2,Mesoamerican,38.53505,-121.783175,2012,NA
CADV,Mesoamerican,38.53782,-121.756973,2012,NA
CAIR,Mesoamerican,33.6884,-117.722118,2012,NA
CAOR,Mesoamerican,39.62961,-122.005533,2012,NA
CARI,Mesoamerican,33.96833,-117.339196,2012,NA
COFC,Mesoamerican,40.65167,-104.999168,2012,0
COFR,Mesoamerican,39.17892,-108.700073,2012,NA
IDKI,Mesoamerican,42.55103,-114.340004,2012,0.6749735
IDNA,Mesoamerican,43.664948,-116.520451,2012,NA
IDP2,Mesoamerican,43.80256,-116.944202,2012,NA
IDPA,Mesoamerican,43.66495,-116.520451,2012,NA
IDTF,Mesoamerican,42.6065,-114.504587,2012,NA
KSCO,Mesoamerican,39.387209,-101.068435,2012,NA
KSMA,Mesoamerican,39.21192,-96.589243,2012,NA
KSTR,Mesoamerican,38.47032,-101.77941,2012,NA
MBBR,Mesoamerican,49.86689,-99.973147,2012,NA
MBMO,Mesoamerican,49.18491,-98.078299,2012,NA
MIEN,Mesoamerican,43.3541,-85.1791,2012,NA
MIS2,Mesoamerican,43.39521,-83.68696,2012,NA
MISA,Mesoamerican,43.39521,-83.686963,2012,0.7415288
MNBE,Mesoamerican,45.38951,-93.885754,2012,NA
MNCR,Mesoamerican,47.80604,-96.60909,2012,NA
MNLA,Mesoamerican,44.23915,-95.308206,2012,NA
MNMO,Mesoamerican,45.60179,-95.901515,2012,NA
MNPE,Mesoamerican,46.89022,-95.075698,2012,NA
MNPR,Mesoamerican,46.66384,-95.533428,2012,NA
MOCL,Mesoamerican,36.487915,-89.96273,2012,NA
MOCO,Mesoamerican,38.943,-92.319914,2012,NA
MOPO,Mesoamerican,36.395653,-89.609206,2012,NA
MTHU,Mesoamerican,45.92061,-108.241794,2012,NA
MTSI,Mesoamerican,47.72635,-104.150097,2012,1.19E-09
NDAR,Mesoamerican,47.10414,-97.218143,2012,NA
NDCA,Mesoamerican,47.50822,-99.120669,2012,NA
NDER,Mesoamerican,47.11533,-97.387892,2012,NA
NDFA,Mesoamerican,46.8994,-96.811921,2012,0.3496654
NDHA,Mesoamerican,47.6331,-97.460334,2012,NA
NDPR,Mesoamerican,46.99889,-97.113918,2012,NA
NEMI,Mesoamerican,41.94062,-103.821274,2012,NA
NENP,Mesoamerican,41.08757,-100.778668,2012,NA
NES2,Mesoamerican,41.89178,-103.678862,2012,NA
NESB,Mesoamerican,41.94255,-103.814399,2012,0
NMFA,Mesoamerican,36.68915,-108.307665,2012,NA
NYFR,Mesoamerican,42.52198,-76.330525,2012,0.5838268
ONEL,Mesoamerican,43.6419,-80.401772,2012,0.07810213
ONEX,Mesoamerican,43.31734,-81.506848,2012,NA
ONGU,Mesoamerican,43.54903,-80.213818,2012,NA
ONHA,Mesoamerican,42.02955,-82.900968,2012,NA
PRIS,Mesoamerican,18.46457,-67.052045,2012,1.10E-09
SKOU,Mesoamerican,51.47894,-107.050903,2012,NA
